Section,Category,Item_Description,Status_Value,Owner,Links
Deployed Items,refactor(auth),"Completes integration of the allocation island feature and enables it on production. Also adds useMemo to optimize table cell rendering.
prioritize US country option in phone field dropdown and add tests (",,,
Deployed Items,feat(PhoneField),")
update landed cost and available format in aggregated cell (
)",Verified,,
Deployed Items,After,See PR for images.,,,
Deployed Items,Credit utilization calculation,"Available in Stage, Ex: You can add credit to Order and while SO is created available credit is be calculated.",,,
Deployed Items,CHP-3953,"Refactorings on Sourcing Request Tab and RFQ's (
)
enhance column cells with copy and tooltip functionality (
)",,,
Deployed Items,feat(quotes),This feature update introduces copy functionality and tooltips for some column cells in the Quotes module.,,,
Deployed Items,feat(quotes),"Project - Add filtering by risk level and lifecycle in Project -> Part Details Tab (
)- This pull request introduces functionality to filter projects by risk level and lifecycle directly from the hero section in the ProjectDetails view.
dropdown menu items and default value selection (
)- -add default country code from
/users/me
endpoint -rearrange the country code dropdown menu items(DE, US, HK, CN, NL and then rest of the options) -add tests",,,
Deployed Items,fix(country-code),"See PR for images.
update user country code retrieval in CreateContactSection and CreateAccountModal (
)- See PR for images.",,,
Deployed Items,fix(country-code),"Approval and Other refactorings from release branch (
)
chore/update-deps-and-scripts (
) - dev only
try eslint cache on gh actions - dev only
remove alternative fallback (
)",,,
Deployed Items,fix,"Memoization fixes (performance) (
)",,,
Deployed Items,fix,Adds useMemo to key table cells to significantly reduce unnecessary re-renders in sales order lines.,,,
Deployed Items,refactor(crm),"Formik contact field (
) - dev only",,,
Deployed Items,RFQ,"Simplify line schema and remove unnecessary parameters (
) - dev only
add new commands for code review, simplification, and refactoring (
)
add Claude Code skills for changelog workflow (
)
form required message (
)",,,
Deployed Items,fix(errors.json),"See PR for images.
normalize gaps between fields (
)",,,
Deployed Items,Form,"We feel the spacing across most of the create/details view is off and since it is quite prominent we feel it is important to address it asap.
//www.figma.com/design/v5c0jzDP5riw5RFBNzIyqe/Chip-1---Designs?node-id=41388-61904&t=SU38MXXG…",,,
Deployed Items,Changed version,See PR for images.,,,
Deployed Items,feature(formik),"Implement inline required message (
)",,,
Deployed Items,feature(formik),To show required field inline and remove the errorText below the fields figma:,,,https://www.figma.com/design/v5c0jzDP5riw5RFBNzIyqe/Chip-1---Designs?node-id=20692-47614&p=f&m=dev
Deployed Items,feature(formik),See PR for images.,,,
Deployed Items,feature(formik),"Wrap logo in a link for authentication page access (
)",,,
Deployed Items,feature(formik),This change wraps the logo in a link directing users to the authentication page. It improves navigation usability and addresses a missing link issue.,,,
Deployed Items,refactor(formik),"Improve FormikPassword and FormikAutocomplete components (
) - Refactoring, no visual changes may appear (related to putting error messages into form label)
optimize country options sorting logic (
) - Optimization only, 2 operations of sorting of country codes is replaced with one - better performance",,,
Deployed Items,Issues on stage,Teams link/number,,,
Deployed Items,Issues on stage,Issue,,,
Deployed Items,Issues on stage,Environment,,,
Deployed Items,Issue,RFQ number is displayed in the Quotes list view instead of Quote number for inbound quote created.,,,
Deployed Items,Component,Screenshot 2026-02-20 at 10.41.30 AM.png,,,
Deployed Items,Issue,CPN is not displayed in the following places:,,,
Deployed Items,Env,Stage and Prod,,,
Deployed Items,Issue,"XCRM ID is not updated in PO list view
//crm.stage.chip1.info/purchasing/purchase-orders/lines",,,
Deployed Items,Go to  https,Check the 'xcrm ID' column,,,
Deployed Items,Go to  https,PO created has synced. Create purchase order corr_id: b907f8db-2b38-4aa1-94a0-05eea91a1d4a - US26PO-05142.01 - US26PO-05142 - US26PO00180,,,
