Section,Category,Item_Description,Status_Value,Owner,Links
Deployed Items,SO Status,Test invoice creation for partial and final shipments,,,
Deployed Items,SO Status,Re-QC for Stock older than 1 year,,,
Deployed Items,SO Status,Yes,,,
Deployed Items,SO Status,NA,,,
Deployed Items,SO Status,"Flag old stock, create new QC report, array of reports",,,
Deployed Items,SO Status,Gross Profit calculation with landing   cost,,,
Deployed Items,SO Status,Yes,,,
Deployed Items,SO Status,"NA
sales price - landed cost",,,
Deployed Items,Verify margin calc,Switch offer if original not available at   PO creation,,,
Deployed Items,Verify margin calc,Yes,,,
Deployed Items,Verify margin calc,"NA
preferred offer unavailable, select alternative",,,
Deployed Items,Page Navigation,RFQ > SR > Quote   > SO > PO,,,
Deployed Items,Page Navigation,"Yes
yes",,,
Deployed Items,Page Navigation,Test navigation between entities,,,
Deployed Items,Page Navigation,"Deep links for RFQ, Sourcing Request,   Quote, Sales Order, Purchase Order",,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,NA,,,
Deployed Items,Page Navigation,Verify deep links work correctly,,,
Deployed Items,Page Navigation,Global Search for Purchasing entities,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,NA,,,
Deployed Items,Page Navigation,"Test search RFQ, SR, Quote, SO, PO",,,
Deployed Items,Page Navigation,"Filters on Purchasing lists (RFQ, SR,   Quote, SO, PO)",,,
Deployed Items,Page Navigation,"Yes
yes",,,
Deployed Items,Page Navigation,"Test filtering by status, customer, date range",,,
Deployed Items,Page Navigation,Sorting of Purchasing tables,,,
Deployed Items,Page Navigation,"Yes
yes",,,
Deployed Items,Page Navigation,"Test sort by date, amount, status, supplier",,,
Deployed Items,Page Navigation,Page Search within Purchasing pages,,,
Deployed Items,Page Navigation,"Yes
yes",,,
Deployed Items,Page Navigation,Test find within page (Ctrl+F equivalent),,,
Deployed Items,Page Navigation,Download PO and Sourcing Request details,,,
Deployed Items,Page Navigation,Yes,,,
Deployed Items,Page Navigation,NA,,,
Deployed Items,Page Navigation,Test export to PDF/Excel,,,
Deployed Items,Page Navigation,"Upload documents to Receiving Line (QC   reports, images)",,,
Deployed Items,Page Navigation,"Yes
yes",,,
Deployed Items,Page Navigation,Test document upload and attachment,,,
Deployed Items,Page Navigation,Image sequencing for QC Report PDF   generation,,,
Deployed Items,Page Navigation,"Yes
yes",,,
Deployed Items,Page Navigation,"Test reordering images, PDF generation",,,
Deployed Items,Data Migration,Legacy PR to SR (Request   for Purchase status),,,
Deployed Items,Data Migration,Yes,,,
Deployed Items,Data Migration,NA,,,
Deployed Items,Data Migration,Verify PR mapped correctly to SR,,,
Deployed Items,Data Migration,Sourcing Request reference carried to   Sales Order,,,
Deployed Items,Data Migration,Yes,,,
Deployed Items,Data Migration,NA,,,
Deployed Items,Critical,SO must always link back to SR,,,
Deployed Items,Critical,Offer reference in Quote carried to Sales   Order,,,
Deployed Items,Critical,"Yes
yes",,,
Deployed Items,Critical,Test quote-offer-SO connection,,,
Deployed Items,## OPEN BUGS,After attaching account to the lead contact status still showing as,,,
Deployed Items,## OPEN BUGS,"Lead
and the contact is available under Lead and Active contacts list view as well",,,
Deployed Items,contact correlationid,8c9932fd-9f7e-46fc-bcec-0b0bb75ac3c7,,,https://crm.stage.chip1.info/contacts/6974a6ccdb9a913c675a5df0
Deployed Items,contact correlationid,Available credit showing as negative value under Account details page for some accounts,,,
Deployed Items,contact correlationid,"DG user cant access the account details, if he is added from users and groups",,,
Deployed Items,contact correlationid,"WareHouse page shows 0 lines as count, though there are more in the list view",,,
Deployed Items,contact correlationid,No entities other than PO and SR are visible for the production user,,,
Deployed Items,contact correlationid,buyer.com,,@chip1,
Deployed Items,contact correlationid,"/Buyer
. - PROD",,@123,
Deployed Items,contact correlationid,RFQ info is not displayed under the SR Sales Requests tab for the SR at,,,https://crm.chip1.com/purchasing/sourcing-requests/6975b6c1fc39a54dd54594aa/salesRequests
Deployed Items,contact correlationid,PROD,,,
Deployed Items,contact correlationid,Market offer status summary card is not updating. - WIP,,,
Deployed Items,contact correlationid,SO creation attempt results in a 403 error  with sales user -stating approval flags cannot be changed (correlationId: 67cb1269-e6ae-492e-9659-a79f23b9d60c). - WIP,,,
Deployed Items,contact correlationid,"Migration also shows errors
reported
by Naga Babu (Nikhil is reviewing)- WIP",,,
